transfer_id,task_from,task_to,transfer_size
1378,516/ID00515,829/ID00828,5.0
1379,322/ID00321,829/ID00828,5.0
1380,517/ID00516,829/ID00828,4.0
1381,709/ID00708,829/ID00828,4.0
1382,514/ID00513,829/ID00828,5.0
1383,710/ID00709,829/ID00828,4.0
1384,515/ID00514,829/ID00828,4.0
1385,325/ID00324,829/ID00828,5.0
1386,326/ID00325,829/ID00828,4.0
1387,323/ID00322,829/ID00828,5.0
1388,324/ID00323,829/ID00828,5.0
1389,329/ID00328,829/ID00828,5.0
1390,330/ID00329,829/ID00828,3.0
1391,327/ID00326,829/ID00828,4.0
1392,328/ID00327,829/ID00828,4.0
1393,310/ID00309,829/ID00828,4.0
1394,309/ID00308,829/ID00828,4.0
1395,519/ID00518,829/ID00828,4.0
1396,518/ID00517,829/ID00828,5.0
1397,722/ID00721,829/ID00828,5.0
1398,721/ID00720,829/ID00828,3.0
1399,520/ID00519,829/ID00828,4.0
1400,724/ID00723,829/ID00828,3.0
1401,723/ID00722,829/ID00828,4.0
1402,726/ID00725,829/ID00828,5.0
1403,725/ID00724,829/ID00828,3.0
1404,716/ID00715,829/ID00828,5.0
1405,521/ID00520,829/ID00828,5.0
1406,717/ID00716,829/ID00828,4.0
1407,522/ID00521,829/ID00828,5.0
1408,718/ID00717,829/ID00828,4.0
1409,523/ID00522,829/ID00828,5.0
1410,719/ID00718,829/ID00828,6.0
1411,524/ID00523,829/ID00828,5.0
1412,720/ID00719,829/ID00828,4.0
1413,525/ID00524,829/ID00828,5.0
1414,526/ID00525,829/ID00828,5.0
1415,527/ID00526,829/ID00828,4.0
1416,311/ID00310,829/ID00828,5.0
1417,528/ID00527,829/ID00828,4.0
1418,312/ID00311,829/ID00828,5.0
1419,313/ID00312,829/ID00828,5.0
1420,314/ID00313,829/ID00828,5.0
1421,315/ID00314,829/ID00828,5.0
1422,316/ID00315,829/ID00828,4.0
1423,317/ID00316,829/ID00828,3.0
1424,318/ID00317,829/ID00828,5.0
1425,319/ID00318,829/ID00828,5.0
1426,736/ID00735,829/ID00828,4.0
1427,737/ID00736,829/ID00828,5.0
1428,734/ID00733,829/ID00828,4.0
1429,735/ID00734,829/ID00828,4.0
1430,732/ID00731,829/ID00828,5.0
1431,733/ID00732,829/ID00828,4.0
1432,731/ID00730,829/ID00828,4.0
1433,633/ID00632,829/ID00828,5.0
1434,634/ID00633,829/ID00828,5.0
1435,631/ID00630,829/ID00828,5.0
1436,632/ID00631,829/ID00828,4.0
1437,637/ID00636,829/ID00828,3.0
1438,638/ID00637,829/ID00828,3.0
1439,635/ID00634,829/ID00828,4.0
1440,636/ID00635,829/ID00828,3.0
1441,241/ID00240,829/ID00828,5.0
1442,630/ID00629,829/ID00828,5.0
1443,629/ID00628,829/ID00828,4.0
1444,350/ID00349,829/ID00828,5.0
1445,628/ID00627,829/ID00828,5.0
1446,349/ID00348,829/ID00828,5.0
1447,348/ID00347,829/ID00828,4.0
1448,245/ID00244,829/ID00828,4.0
1449,347/ID00346,829/ID00828,4.0
1450,244/ID00243,829/ID00828,4.0
1451,346/ID00345,829/ID00828,3.0
1452,243/ID00242,829/ID00828,5.0
1453,345/ID00344,829/ID00828,5.0
1454,242/ID00241,829/ID00828,6.0
1455,344/ID00343,829/ID00828,5.0
1456,249/ID00248,829/ID00828,6.0
1457,343/ID00342,829/ID00828,4.0
1458,248/ID00247,829/ID00828,5.0
1459,342/ID00341,829/ID00828,5.0
1460,247/ID00246,829/ID00828,5.0
1461,341/ID00340,829/ID00828,6.0
1462,246/ID00245,829/ID00828,5.0
1463,730/ID00729,829/ID00828,5.0
1464,729/ID00728,829/ID00828,4.0
1465,728/ID00727,829/ID00828,4.0
1466,727/ID00726,829/ID00828,4.0
1467,250/ID00249,829/ID00828,5.0
1468,745/ID00744,829/ID00828,4.0
1469,746/ID00745,829/ID00828,4.0
1470,747/ID00746,829/ID00828,3.0
1471,748/ID00747,829/ID00828,5.0
1472,741/ID00740,829/ID00828,4.0
1473,742/ID00741,829/ID00828,5.0
1474,743/ID00742,829/ID00828,5.0
1475,744/ID00743,829/ID00828,4.0
1476,641/ID00640,829/ID00828,4.0
1477,642/ID00641,829/ID00828,6.0
1478,643/ID00642,829/ID00828,4.0
1479,644/ID00643,829/ID00828,4.0
1480,645/ID00644,829/ID00828,6.0
1481,646/ID00645,829/ID00828,6.0
1482,647/ID00646,829/ID00828,4.0
1483,648/ID00647,829/ID00828,3.0
1484,649/ID00648,829/ID00828,3.0
1485,640/ID00639,829/ID00828,5.0
1486,339/ID00338,829/ID00828,4.0
1487,639/ID00638,829/ID00828,4.0
1488,338/ID00337,829/ID00828,4.0
1489,340/ID00339,829/ID00828,4.0
1490,335/ID00334,829/ID00828,4.0
1491,232/ID00231,829/ID00828,4.0
1492,334/ID00333,829/ID00828,6.0
1493,231/ID00230,829/ID00828,3.0
1494,337/ID00336,829/ID00828,5.0
1495,234/ID00233,829/ID00828,5.0
1496,336/ID00335,829/ID00828,5.0
1497,233/ID00232,829/ID00828,3.0
1498,331/ID00330,829/ID00828,4.0
1499,236/ID00235,829/ID00828,5.0
1500,235/ID00234,829/ID00828,4.0
1501,333/ID00332,829/ID00828,4.0
1502,238/ID00237,829/ID00828,5.0
1503,332/ID00331,829/ID00828,4.0
1504,237/ID00236,829/ID00828,6.0
1505,739/ID00738,829/ID00828,4.0
1506,240/ID00239,829/ID00828,4.0
1507,738/ID00737,829/ID00828,5.0
1508,239/ID00238,829/ID00828,4.0
1509,740/ID00739,829/ID00828,5.0
1510,754/ID00753,829/ID00828,5.0
1511,755/ID00754,829/ID00828,5.0
1512,752/ID00751,829/ID00828,6.0
1513,753/ID00752,829/ID00828,4.0
1514,758/ID00757,829/ID00828,4.0
1515,759/ID00758,829/ID00828,5.0
1516,756/ID00755,829/ID00828,4.0
1517,757/ID00756,829/ID00828,4.0
1518,615/ID00614,829/ID00828,4.0
1519,616/ID00615,829/ID00828,3.0
1520,613/ID00612,829/ID00828,4.0
1521,614/ID00613,829/ID00828,4.0
1522,611/ID00610,829/ID00828,5.0
1523,751/ID00750,829/ID00828,5.0
1524,612/ID00611,829/ID00828,3.0
1525,223/ID00222,829/ID00828,4.0
1526,370/ID00369,829/ID00828,5.0
1527,222/ID00221,829/ID00828,4.0
1528,369/ID00368,829/ID00828,5.0
1529,221/ID00220,829/ID00828,5.0
1530,368/ID00367,829/ID00828,5.0
1531,610/ID00609,829/ID00828,4.0
1532,367/ID00366,829/ID00828,4.0
1533,609/ID00608,829/ID00828,5.0
1534,608/ID00607,829/ID00828,4.0
1535,607/ID00606,829/ID00828,4.0
1536,606/ID00605,829/ID00828,3.0
1537,362/ID00361,829/ID00828,5.0
1538,230/ID00229,829/ID00828,6.0
1539,361/ID00360,829/ID00828,3.0
1540,750/ID00749,829/ID00828,5.0
1541,229/ID00228,829/ID00828,3.0
1542,749/ID00748,829/ID00828,4.0
1543,228/ID00227,829/ID00828,4.0
1544,227/ID00226,829/ID00828,4.0
1545,366/ID00365,829/ID00828,5.0
1546,226/ID00225,829/ID00828,4.0
1547,365/ID00364,829/ID00828,3.0
1548,225/ID00224,829/ID00828,3.0
1549,364/ID00363,829/ID00828,4.0
1550,224/ID00223,829/ID00828,4.0
1551,363/ID00362,829/ID00828,6.0
1552,763/ID00762,829/ID00828,4.0
1553,764/ID00763,829/ID00828,5.0
1554,765/ID00764,829/ID00828,4.0
1555,766/ID00765,829/ID00828,5.0
1556,767/ID00766,829/ID00828,5.0
1557,210/ID00209,829/ID00828,5.0
1558,768/ID00767,829/ID00828,5.0
1559,769/ID00768,829/ID00828,5.0
1560,770/ID00769,829/ID00828,4.0
1561,624/ID00623,829/ID00828,6.0
1562,625/ID00624,829/ID00828,4.0
1563,626/ID00625,829/ID00828,4.0
1564,627/ID00626,829/ID00828,4.0
1565,621/ID00620,829/ID00828,4.0
1566,761/ID00760,829/ID00828,3.0
1567,622/ID00621,829/ID00828,3.0
1568,762/ID00761,829/ID00828,5.0
1569,623/ID00622,829/ID00828,4.0
1570,357/ID00356,829/ID00828,5.0
1571,356/ID00355,829/ID00828,4.0
1572,359/ID00358,829/ID00828,3.0
1573,212/ID00211,829/ID00828,5.0
1574,358/ID00357,829/ID00828,5.0
1575,211/ID00210,829/ID00828,6.0
1576,618/ID00617,829/ID00828,3.0
1577,617/ID00616,829/ID00828,4.0
1578,360/ID00359,829/ID00828,4.0
1579,620/ID00619,829/ID00828,3.0
1580,619/ID00618,829/ID00828,4.0
1581,218/ID00217,829/ID00828,4.0
1582,760/ID00759,829/ID00828,4.0
1583,217/ID00216,829/ID00828,5.0
1584,351/ID00350,829/ID00828,6.0
1585,220/ID00219,829/ID00828,3.0
1586,219/ID00218,829/ID00828,5.0
1587,353/ID00352,829/ID00828,5.0
1588,214/ID00213,829/ID00828,3.0
1589,352/ID00351,829/ID00828,4.0
1590,213/ID00212,829/ID00828,5.0
1591,355/ID00354,829/ID00828,4.0
1592,216/ID00215,829/ID00828,5.0
1593,354/ID00353,829/ID00828,4.0
1594,215/ID00214,829/ID00828,5.0
1595,580/ID00579,829/ID00828,4.0
1596,471/ID00470,829/ID00828,4.0
1597,472/ID00471,829/ID00828,5.0
1598,576/ID00575,829/ID00828,5.0
1599,473/ID00472,829/ID00828,5.0
1600,577/ID00576,829/ID00828,4.0
1601,474/ID00473,829/ID00828,5.0
1602,578/ID00577,829/ID00828,5.0
1603,475/ID00474,829/ID00828,4.0
1604,579/ID00578,829/ID00828,5.0
1605,476/ID00475,829/ID00828,6.0
1606,572/ID00571,829/ID00828,3.0
1607,477/ID00476,829/ID00828,4.0
1608,573/ID00572,829/ID00828,4.0
1609,478/ID00477,829/ID00828,6.0
1610,574/ID00573,829/ID00828,4.0
1611,479/ID00478,829/ID00828,4.0
1612,575/ID00574,829/ID00828,4.0
1613,480/ID00479,829/ID00828,3.0
1614,571/ID00570,829/ID00828,4.0
1615,771/ID00770,829/ID00828,5.0
1616,676/ID00675,829/ID00828,5.0
1617,675/ID00674,829/ID00828,5.0
1618,773/ID00772,829/ID00828,5.0
1619,678/ID00677,829/ID00828,6.0
1620,772/ID00771,829/ID00828,4.0
1621,677/ID00676,829/ID00828,4.0
1622,680/ID00679,829/ID00828,5.0
1623,679/ID00678,829/ID00828,4.0
1624,779/ID00778,829/ID00828,5.0
1625,778/ID00777,829/ID00828,5.0
1626,780/ID00779,829/ID00828,3.0
1627,775/ID00774,829/ID00828,4.0
1628,672/ID00671,829/ID00828,4.0
1629,774/ID00773,829/ID00828,5.0
1630,671/ID00670,829/ID00828,5.0
1631,777/ID00776,829/ID00828,5.0
1632,674/ID00673,829/ID00828,5.0
1633,776/ID00775,829/ID00828,4.0
1634,673/ID00672,829/ID00828,4.0
1635,482/ID00481,829/ID00828,3.0
1636,483/ID00482,829/ID00828,4.0
1637,481/ID00480,829/ID00828,4.0
1638,589/ID00588,829/ID00828,5.0
1639,486/ID00485,829/ID00828,4.0
1640,590/ID00589,829/ID00828,3.0
1641,487/ID00486,829/ID00828,4.0
1642,587/ID00586,829/ID00828,5.0
1643,484/ID00483,829/ID00828,3.0
1644,588/ID00587,829/ID00828,5.0
1645,485/ID00484,829/ID00828,5.0
1646,585/ID00584,829/ID00828,6.0
1647,490/ID00489,829/ID00828,4.0
1648,586/ID00585,829/ID00828,6.0
1649,583/ID00582,829/ID00828,4.0
1650,488/ID00487,829/ID00828,3.0
1651,584/ID00583,829/ID00828,5.0
1652,489/ID00488,829/ID00828,6.0
1653,581/ID00580,829/ID00828,3.0
1654,582/ID00581,829/ID00828,4.0
1655,784/ID00783,829/ID00828,5.0
1656,689/ID00688,829/ID00828,5.0
1657,783/ID00782,829/ID00828,6.0
1658,688/ID00687,829/ID00828,5.0
1659,782/ID00781,829/ID00828,5.0
1660,687/ID00686,829/ID00828,5.0
1661,781/ID00780,829/ID00828,3.0
1662,686/ID00685,829/ID00828,5.0
1663,690/ID00689,829/ID00828,4.0
1664,681/ID00680,829/ID00828,3.0
1665,790/ID00789,829/ID00828,4.0
1666,789/ID00788,829/ID00828,3.0
1667,788/ID00787,829/ID00828,5.0
1668,685/ID00684,829/ID00828,3.0
1669,787/ID00786,829/ID00828,4.0
1670,684/ID00683,829/ID00828,4.0
1671,786/ID00785,829/ID00828,5.0
1672,683/ID00682,829/ID00828,5.0
1673,785/ID00784,829/ID00828,5.0
1674,682/ID00681,829/ID00828,5.0
1675,598/ID00597,829/ID00828,5.0
1676,451/ID00450,829/ID00828,4.0
1677,599/ID00598,829/ID00828,5.0
1678,452/ID00451,829/ID00828,4.0
1679,600/ID00599,829/ID00828,5.0
1680,453/ID00452,829/ID00828,5.0
1681,454/ID00453,829/ID00828,4.0
1682,459/ID00458,829/ID00828,4.0
1683,591/ID00590,829/ID00828,3.0
1684,460/ID00459,829/ID00828,5.0
1685,592/ID00591,829/ID00828,4.0
1686,593/ID00592,829/ID00828,4.0
1687,650/ID00649,829/ID00828,6.0
1688,594/ID00593,829/ID00828,5.0
1689,455/ID00454,829/ID00828,5.0
1690,595/ID00594,829/ID00828,4.0
1691,456/ID00455,829/ID00828,5.0
1692,596/ID00595,829/ID00828,4.0
1693,457/ID00456,829/ID00828,4.0
1694,597/ID00596,829/ID00828,5.0
1695,458/ID00457,829/ID00828,4.0
1696,658/ID00657,829/ID00828,3.0
1697,657/ID00656,829/ID00828,3.0
1698,791/ID00790,829/ID00828,5.0
1699,660/ID00659,829/ID00828,5.0
1700,659/ID00658,829/ID00828,5.0
1701,793/ID00792,829/ID00828,4.0
1702,654/ID00653,829/ID00828,6.0
1703,792/ID00791,829/ID00828,4.0
1704,653/ID00652,829/ID00828,4.0
1705,795/ID00794,829/ID00828,4.0
1706,656/ID00655,829/ID00828,6.0
1707,794/ID00793,829/ID00828,4.0
1708,655/ID00654,829/ID00828,5.0
1709,797/ID00796,829/ID00828,5.0
1710,796/ID00795,829/ID00828,5.0
1711,799/ID00798,829/ID00828,4.0
1712,652/ID00651,829/ID00828,5.0
1713,798/ID00797,829/ID00828,3.0
1714,651/ID00650,829/ID00828,5.0
1715,800/ID00799,829/ID00828,3.0
1716,464/ID00463,829/ID00828,5.0
1717,465/ID00464,829/ID00828,3.0
1718,462/ID00461,829/ID00828,4.0
1719,463/ID00462,829/ID00828,5.0
1720,461/ID00460,829/ID00828,4.0
1721,470/ID00469,829/ID00828,3.0
1722,468/ID00467,829/ID00828,5.0
1723,469/ID00468,829/ID00828,5.0
1724,466/ID00465,829/ID00828,4.0
1725,467/ID00466,829/ID00828,5.0
1726,670/ID00669,829/ID00828,4.0
1727,669/ID00668,829/ID00828,4.0
1728,668/ID00667,829/ID00828,4.0
1729,667/ID00666,829/ID00828,3.0
1730,666/ID00665,829/ID00828,4.0
1731,665/ID00664,829/ID00828,6.0
1732,664/ID00663,829/ID00828,4.0
1733,663/ID00662,829/ID00828,4.0
1734,662/ID00661,829/ID00828,5.0
1735,661/ID00660,829/ID00828,5.0
1736,434/ID00433,829/ID00828,5.0
1737,433/ID00432,829/ID00828,5.0
1738,436/ID00435,829/ID00828,4.0
1739,531/ID00530,829/ID00828,4.0
1740,435/ID00434,829/ID00828,4.0
1741,438/ID00437,829/ID00828,3.0
1742,437/ID00436,829/ID00828,4.0
1743,440/ID00439,829/ID00828,4.0
1744,439/ID00438,829/ID00828,5.0
1745,537/ID00536,829/ID00828,4.0
1746,536/ID00535,829/ID00828,3.0
1747,539/ID00538,829/ID00828,3.0
1748,538/ID00537,829/ID00828,5.0
1749,533/ID00532,829/ID00828,3.0
1750,532/ID00531,829/ID00828,5.0
1751,432/ID00431,829/ID00828,4.0
1752,535/ID00534,829/ID00828,5.0
1753,431/ID00430,829/ID00828,5.0
1754,534/ID00533,829/ID00828,4.0
1755,529/ID00528,829/ID00828,5.0
1756,530/ID00529,829/ID00828,5.0
1757,430/ID00429,829/ID00828,3.0
1758,447/ID00446,829/ID00828,4.0
1759,542/ID00541,829/ID00828,5.0
1760,446/ID00445,829/ID00828,5.0
1761,541/ID00540,829/ID00828,4.0
1762,445/ID00444,829/ID00828,3.0
1763,444/ID00443,829/ID00828,5.0
1764,450/ID00449,829/ID00828,4.0
1765,449/ID00448,829/ID00828,5.0
1766,448/ID00447,829/ID00828,3.0
1767,550/ID00549,829/ID00828,4.0
1768,549/ID00548,829/ID00828,5.0
1769,548/ID00547,829/ID00828,3.0
1770,547/ID00546,829/ID00828,4.0
1771,443/ID00442,829/ID00828,4.0
1772,546/ID00545,829/ID00828,4.0
1773,442/ID00441,829/ID00828,4.0
1774,545/ID00544,829/ID00828,5.0
1775,441/ID00440,829/ID00828,4.0
1776,544/ID00543,829/ID00828,5.0
1777,543/ID00542,829/ID00828,4.0
1778,540/ID00539,829/ID00828,5.0
1779,416/ID00415,829/ID00828,5.0
1780,415/ID00414,829/ID00828,4.0
1781,418/ID00417,829/ID00828,4.0
1782,417/ID00416,829/ID00828,3.0
1783,412/ID00411,829/ID00828,3.0
1784,551/ID00550,829/ID00828,5.0
1785,411/ID00410,829/ID00828,4.0
1786,553/ID00552,829/ID00828,4.0
1787,414/ID00413,829/ID00828,4.0
1788,552/ID00551,829/ID00828,5.0
1789,413/ID00412,829/ID00828,4.0
1790,555/ID00554,829/ID00828,3.0
1791,554/ID00553,829/ID00828,5.0
1792,557/ID00556,829/ID00828,3.0
1793,556/ID00555,829/ID00828,4.0
1794,559/ID00558,829/ID00828,3.0
1795,558/ID00557,829/ID00828,3.0
1796,560/ID00559,829/ID00828,4.0
1797,693/ID00692,829/ID00828,4.0
1798,694/ID00693,829/ID00828,3.0
1799,695/ID00694,829/ID00828,3.0
1800,696/ID00695,829/ID00828,4.0
1801,691/ID00690,829/ID00828,6.0
1802,692/ID00691,829/ID00828,6.0
1803,697/ID00696,829/ID00828,5.0
1804,408/ID00407,829/ID00828,4.0
1805,698/ID00697,829/ID00828,4.0
1806,409/ID00408,829/ID00828,5.0
1807,699/ID00698,829/ID00828,5.0
1808,410/ID00409,829/ID00828,5.0
1809,700/ID00699,829/ID00828,5.0
1810,429/ID00428,829/ID00828,4.0
1811,428/ID00427,829/ID00828,4.0
1812,427/ID00426,829/ID00828,5.0
1813,426/ID00425,829/ID00828,3.0
1814,801/ID00800,829/ID00828,4.0
1815,564/ID00563,829/ID00828,5.0
1816,425/ID00424,829/ID00828,5.0
1817,563/ID00562,829/ID00828,3.0
1818,424/ID00423,829/ID00828,5.0
1819,803/ID00802,829/ID00828,4.0
1820,562/ID00561,829/ID00828,5.0
1821,423/ID00422,829/ID00828,5.0
1822,802/ID00801,829/ID00828,5.0
1823,561/ID00560,829/ID00828,3.0
1824,422/ID00421,829/ID00828,6.0
1825,568/ID00567,829/ID00828,3.0
1826,421/ID00420,829/ID00828,3.0
1827,567/ID00566,829/ID00828,3.0
1828,566/ID00565,829/ID00828,3.0
1829,565/ID00564,829/ID00828,5.0
1830,570/ID00569,829/ID00828,4.0
1831,569/ID00568,829/ID00828,5.0
1832,419/ID00418,829/ID00828,5.0
1833,420/ID00419,829/ID00828,5.0
1834,818/ID00817,829/ID00828,4.0
1835,817/ID00816,829/ID00828,5.0
1836,816/ID00815,829/ID00828,4.0
1837,815/ID00814,829/ID00828,3.0
1838,820/ID00819,829/ID00828,4.0
1839,819/ID00818,829/ID00828,5.0
1840,821/ID00820,829/ID00828,5.0
1841,824/ID00823,829/ID00828,3.0
1842,825/ID00824,829/ID00828,5.0
1843,822/ID00821,829/ID00828,4.0
1844,823/ID00822,829/ID00828,4.0
1845,805/ID00804,829/ID00828,5.0
1846,804/ID00803,829/ID00828,4.0
1847,807/ID00806,829/ID00828,4.0
1848,806/ID00805,829/ID00828,3.0
1849,809/ID00808,829/ID00828,4.0
1850,808/ID00807,829/ID00828,4.0
1851,810/ID00809,829/ID00828,5.0
1852,811/ID00810,829/ID00828,4.0
1853,812/ID00811,829/ID00828,4.0
1854,813/ID00812,829/ID00828,6.0
1855,814/ID00813,829/ID00828,4.0
1856,827/ID00826,829/ID00828,4.0
1857,826/ID00825,829/ID00828,3.0
1858,828/ID00827,829/ID00828,5.0
1859,391/ID00390,829/ID00828,5.0
1860,494/ID00493,829/ID00828,4.0
1861,493/ID00492,829/ID00828,3.0
1862,492/ID00491,829/ID00828,3.0
1863,491/ID00490,829/ID00828,4.0
1864,498/ID00497,829/ID00828,5.0
1865,497/ID00496,829/ID00828,3.0
1866,496/ID00495,829/ID00828,4.0
1867,400/ID00399,829/ID00828,4.0
1868,495/ID00494,829/ID00828,6.0
1869,399/ID00398,829/ID00828,5.0
1870,398/ID00397,829/ID00828,3.0
1871,397/ID00396,829/ID00828,4.0
1872,500/ID00499,829/ID00828,5.0
1873,396/ID00395,829/ID00828,4.0
1874,499/ID00498,829/ID00828,4.0
1875,395/ID00394,829/ID00828,6.0
1876,394/ID00393,829/ID00828,3.0
1877,393/ID00392,829/ID00828,5.0
1878,392/ID00391,829/ID00828,5.0
1879,390/ID00389,829/ID00828,4.0
1880,389/ID00388,829/ID00828,3.0
1881,382/ID00381,829/ID00828,3.0
1882,381/ID00380,829/ID00828,5.0
1883,384/ID00383,829/ID00828,4.0
1884,383/ID00382,829/ID00828,3.0
1885,386/ID00385,829/ID00828,5.0
1886,385/ID00384,829/ID00828,4.0
1887,388/ID00387,829/ID00828,5.0
1888,387/ID00386,829/ID00828,5.0
1889,380/ID00379,829/ID00828,4.0
1890,379/ID00378,829/ID00828,5.0
1891,378/ID00377,829/ID00828,6.0
1892,373/ID00372,829/ID00828,3.0
1893,372/ID00371,829/ID00828,5.0
1894,371/ID00370,829/ID00828,4.0
1895,377/ID00376,829/ID00828,5.0
1896,376/ID00375,829/ID00828,5.0
1897,375/ID00374,829/ID00828,5.0
1898,374/ID00373,829/ID00828,5.0
1899,251/ID00250,829/ID00828,5.0
1900,252/ID00251,829/ID00828,3.0
1901,255/ID00254,829/ID00828,5.0
1902,256/ID00255,829/ID00828,4.0
1903,253/ID00252,829/ID00828,5.0
1904,254/ID00253,829/ID00828,5.0
1905,259/ID00258,829/ID00828,5.0
1906,260/ID00259,829/ID00828,5.0
1907,257/ID00256,829/ID00828,4.0
1908,258/ID00257,829/ID00828,4.0
1909,261/ID00260,829/ID00828,4.0
1910,262/ID00261,829/ID00828,4.0
1911,263/ID00262,829/ID00828,5.0
1912,264/ID00263,829/ID00828,4.0
1913,169/ID00168,829/ID00828,4.0
1914,265/ID00264,829/ID00828,3.0
1915,170/ID00169,829/ID00828,4.0
1916,266/ID00265,829/ID00828,4.0
1917,267/ID00266,829/ID00828,5.0
1918,268/ID00267,829/ID00828,4.0
1919,269/ID00268,829/ID00828,4.0
1920,270/ID00269,829/ID00828,4.0
1921,167/ID00166,829/ID00828,4.0
1922,168/ID00167,829/ID00828,5.0
1923,277/ID00276,829/ID00828,5.0
1924,278/ID00277,829/ID00828,3.0
1925,275/ID00274,829/ID00828,4.0
1926,276/ID00275,829/ID00828,4.0
1927,273/ID00272,829/ID00828,3.0
1928,274/ID00273,829/ID00828,5.0
1929,271/ID00270,829/ID00828,4.0
1930,272/ID00271,829/ID00828,6.0
1931,279/ID00278,829/ID00828,4.0
1932,280/ID00279,829/ID00828,5.0
1933,286/ID00285,829/ID00828,5.0
1934,287/ID00286,829/ID00828,4.0
1935,288/ID00287,829/ID00828,4.0
1936,289/ID00288,829/ID00828,4.0
1937,282/ID00281,829/ID00828,5.0
1938,283/ID00282,829/ID00828,4.0
1939,284/ID00283,829/ID00828,5.0
1940,285/ID00284,829/ID00828,4.0
1941,290/ID00289,829/ID00828,4.0
1942,281/ID00280,829/ID00828,4.0
1943,200/ID00199,829/ID00828,5.0
1944,199/ID00198,829/ID00828,4.0
1945,198/ID00197,829/ID00828,4.0
1946,197/ID00196,829/ID00828,4.0
1947,196/ID00195,829/ID00828,4.0
1948,195/ID00194,829/ID00828,4.0
1949,194/ID00193,829/ID00828,5.0
1950,296/ID00295,829/ID00828,5.0
1951,295/ID00294,829/ID00828,4.0
1952,294/ID00293,829/ID00828,3.0
1953,293/ID00292,829/ID00828,6.0
1954,300/ID00299,829/ID00828,4.0
1955,299/ID00298,829/ID00828,3.0
1956,298/ID00297,829/ID00828,4.0
1957,297/ID00296,829/ID00828,4.0
1958,291/ID00290,829/ID00828,4.0
1959,292/ID00291,829/ID00828,4.0
1960,192/ID00191,829/ID00828,6.0
1961,193/ID00192,829/ID00828,5.0
1962,191/ID00190,829/ID00828,3.0
1963,175/ID00174,829/ID00828,3.0
1964,174/ID00173,829/ID00828,5.0
1965,173/ID00172,829/ID00828,4.0
1966,172/ID00171,829/ID00828,5.0
1967,179/ID00178,829/ID00828,4.0
1968,178/ID00177,829/ID00828,5.0
1969,177/ID00176,829/ID00828,4.0
1970,176/ID00175,829/ID00828,4.0
1971,180/ID00179,829/ID00828,6.0
1972,171/ID00170,829/ID00828,5.0
1973,184/ID00183,829/ID00828,4.0
1974,183/ID00182,829/ID00828,3.0
1975,186/ID00185,829/ID00828,5.0
1976,185/ID00184,829/ID00828,5.0
1977,188/ID00187,829/ID00828,5.0
1978,187/ID00186,829/ID00828,3.0
1979,190/ID00189,829/ID00828,3.0
1980,189/ID00188,829/ID00828,5.0
1981,181/ID00180,829/ID00828,4.0
1982,182/ID00181,829/ID00828,4.0
1983,829/ID00828,830/ID00829,2.0
1984,830/ID00829,831/ID00830,1.0
1985,1/ID00000,831/ID00830,84.0
1986,830/ID00829,832/ID00831,1.0
1987,2/ID00001,832/ID00831,84.0
1988,830/ID00829,833/ID00832,1.0
1989,3/ID00002,833/ID00832,84.0
1990,830/ID00829,834/ID00833,1.0
1991,4/ID00003,834/ID00833,84.0
1992,830/ID00829,835/ID00834,1.0
1993,5/ID00004,835/ID00834,84.0
1994,830/ID00829,836/ID00835,1.0
1995,6/ID00005,836/ID00835,84.0
1996,830/ID00829,837/ID00836,1.0
1997,7/ID00006,837/ID00836,84.0
1998,830/ID00829,838/ID00837,1.0
1999,8/ID00007,838/ID00837,84.0
2000,830/ID00829,839/ID00838,1.0
2001,9/ID00008,839/ID00838,84.0
2002,830/ID00829,840/ID00839,1.0
2003,10/ID00009,840/ID00839,84.0
2004,830/ID00829,841/ID00840,1.0
2005,11/ID00010,841/ID00840,84.0
2006,830/ID00829,842/ID00841,1.0
2007,12/ID00011,842/ID00841,84.0
2008,830/ID00829,843/ID00842,1.0
2009,13/ID00012,843/ID00842,84.0
2010,830/ID00829,844/ID00843,1.0
2011,14/ID00013,844/ID00843,84.0
2012,830/ID00829,845/ID00844,1.0
2013,15/ID00014,845/ID00844,84.0
2014,830/ID00829,846/ID00845,1.0
2015,16/ID00015,846/ID00845,84.0
2016,830/ID00829,847/ID00846,1.0
2017,17/ID00016,847/ID00846,84.0
2018,830/ID00829,848/ID00847,1.0
2019,18/ID00017,848/ID00847,84.0
2020,830/ID00829,849/ID00848,1.0
2021,19/ID00018,849/ID00848,84.0
2022,830/ID00829,850/ID00849,1.0
2023,20/ID00019,850/ID00849,84.0
2024,830/ID00829,851/ID00850,1.0
2025,21/ID00020,851/ID00850,84.0
2026,830/ID00829,852/ID00851,1.0
2027,22/ID00021,852/ID00851,84.0
2028,830/ID00829,853/ID00852,1.0
2029,23/ID00022,853/ID00852,84.0
2030,830/ID00829,854/ID00853,1.0
2031,24/ID00023,854/ID00853,84.0
2032,830/ID00829,855/ID00854,1.0
2033,25/ID00024,855/ID00854,84.0
2034,830/ID00829,856/ID00855,1.0
2035,26/ID00025,856/ID00855,84.0
2036,830/ID00829,857/ID00856,1.0
2037,27/ID00026,857/ID00856,84.0
2038,830/ID00829,858/ID00857,1.0
2039,28/ID00027,858/ID00857,84.0
2040,830/ID00829,859/ID00858,1.0
2041,29/ID00028,859/ID00858,84.0
2042,830/ID00829,860/ID00859,1.0
